OBS,HOUSEHOLDID,BOUGHT.US,PRICE.COMP,PRICE.US,DISPL.COMP,DISPL.US,COUP.COMP,COUP.US,COUPDISPL.COMP,COUPDISPL.US
2062,217,0,50.000001,37,0,0,0,0,0,0
2063,217,0,35.999998,37,1,0,0,0,0,0
2064,218,0,28.999999,34.000002,0,0,0,0,0,0
2065,218,0,46.999998,29.999999,1,0,0,0,0,0
2066,218,0,25,30.999999,1,0,0,0,0,0
2067,218,1,41.666668,15,0,0,0,0,0,0
2068,218,0,21,34.000002,0,0,0,0,0,0
2069,218,0,22,34.000002,0,0,0,0,0,0
2070,219,0,34.000002,28.000001,0,0,0,0,0,0
2071,219,0,43.000001,29.999999,0,0,0,0,0,0
2072,219,0,43.000001,34.000002,0,0,0,0,0,0
2073,219,0,43.000001,34.000002,0,0,0,0,0,0
2074,219,0,45.000002,34.000002,0,0,0,0,0,0
2075,219,0,45.000002,34.000002,1,0,0,0,0,0
2076,220,0,37.999999,35,0,0,0,0,0,0
2077,220,0,37.999999,35,0,0,0,0,0,0
2078,220,0,41.666667,34.000002,0,0,0,0,0,0
2079,220,0,45.000002,37,0,0,0,0,0,0
2080,220,0,48.999999,41.999999,1,0,0,0,0,0
2081,220,0,45.333333,34.000002,0,0,0,0,0,0
2082,221,0,30.999999,37,0,0,0,0,0,0
2083,221,0,39.000001,30.999999,1,0,0,0,0,0
2084,221,0,41.999999,28.000001,0,0,0,0,0,0
2085,221,0,28.000001,28.000001,0,0,0,0,0,0
2086,221,0,12,41.000001,0,0,1,0,0,0
2087,221,0,12,43.000001,0,0,1,0,0,0
2088,222,1,45,22,0,0,0,0,0,0
2089,222,0,39.000001,30.999999,1,0,0,0,0,0
2090,222,0,34.000002,25,0,1,0,0,0,0
2091,222,0,21,34.000002,0,0,0,0,0,0
2092,222,0,35.999998,37,0,0,0,0,0,0
2093,223,0,15,30.999999,0,0,0,0,0,0
2094,223,0,17.000001,35.999998,0,0,0,1,0,0
2095,223,0,17.000001,33,0,0,0,0,0,0
2096,223,1,45.666667,12,0,0,0,0,0,0
2097,223,0,22,33,0,0,0,0,0,0
2098,224,0,28.000001,35.999998,0,0,0,0,0,0
2099,224,0,30.999999,37,1,0,0,0,0,0
2100,224,0,30.999999,34.000002,1,0,0,0,0,0
2101,224,0,28.000001,37,0,0,0,0,0,0
2102,224,0,24,29.999999,0,0,0,0,0,0
2103,224,0,25,30.999999,1,0,0,0,0,0
2104,224,0,30.999999,30.999999,1,0,0,0,0,0
2105,224,0,30.999999,30.999999,0,0,0,0,1,0
2106,224,0,34.000002,30.999999,0,0,0,0,0,0
2107,224,0,37,34.000002,0,0,0,0,0,0
2108,224,0,37,28.999999,0,0,0,0,1,0
2109,224,0,30.999999,37,1,0,0,0,0,0
2110,225,0,43.000001,30.999999,0,0,0,0,0,0
2111,225,0,41.999999,35,0,0,0,0,0,0
2112,225,0,46.999998,35,0,0,0,0,0,0
2113,225,0,39.000001,35,0,0,0,0,0,0
2114,225,0,39.000001,35,0,0,1,0,0,0
2115,225,0,37,41.999999,1,0,0,0,0,0
2116,226,1,50.000001,30.999999,0,0,0,0,0,0
2117,226,0,35,29.999999,0,0,0,0,0,0
2118,226,0,37,30.999999,0,0,0,0,0,0
2119,226,0,50.999999,37,0,0,0,0,0,0
2120,226,0,41.999999,34.000002,0,0,0,0,0,0
2121,227,0,28.000001,34.000002,0,0,0,0,0,0
2122,227,1,23,18.999999,0,0,0,0,0,0
2123,227,0,34.000002,30.999999,0,0,1,0,0,0
2124,227,0,34.000002,30.999999,0,0,1,0,0,0
2125,227,1,41.999999,30.999999,0,0,0,0,0,0
2126,227,0,22,33,0,0,0,0,0,0
2127,228,0,30.999999,37,0,0,0,0,0,0
2128,228,0,22,37,0,0,0,0,0,0
2129,228,0,27.000001,35,0,0,1,0,0,0
2130,228,0,35.999998,37,0,0,0,0,0,0
2131,228,0,30.999999,35,0,0,1,0,0,0
2132,228,0,17.999999,41.999999,0,0,0,0,0,0
2133,228,0,37,34.000002,0,0,0,0,0,0
2134,229,1,45,17.999999,0,0,0,0,0,0
2135,229,0,28.000001,34.000002,0,0,0,0,0,0
2136,229,0,52.000001,37,0,0,0,0,0,0
2137,229,0,30.999999,28.000001,0,1,0,0,0,0
2138,229,0,1,37,0,0,0,0,0,0
2139,229,0,41.999999,29.999999,0,0,0,0,0,0
2140,229,0,17.999999,28.000001,0,0,0,0,0,0
2141,229,0,17.000001,33,0,0,0,0,0,0
2142,229,0,41.999999,35,0,0,1,0,0,0
2143,230,0,34.000002,46.999998,0,0,0,0,0,0
2144,230,0,34.000002,46.999998,1,0,0,0,0,0
2145,230,0,30.999999,44,0,0,0,0,0,0
2146,230,0,30.999999,37,0,0,0,0,0,0
2147,230,0,27.000001,35.999998,0,0,0,1,0,0
2148,230,0,27.000001,35,0,0,0,0,0,0
2149,230,0,38.000001,35,0,0,1,0,0,0
2150,230,0,41,35,0,0,0,0,0,0
2151,230,0,41,35,0,0,0,0,0,0
2152,230,0,15,35,0,0,1,0,0,0
2153,231,0,22,37,1,0,0,0,0,0
2154,231,0,30.999999,37,1,0,0,0,0,0
2155,231,0,28.000001,37,0,0,0,0,0,0
2156,231,0,27.000001,28.000001,0,1,0,0,0,0
2157,231,0,29.999999,28.000001,0,0,0,0,0,0
2158,231,0,21,28.000001,0,0,0,0,0,0
2159,231,1,34.000002,30.999999,0,0,0,0,0,0
2160,231,0,34.000002,30.999999,0,0,0,0,0,0
2161,231,0,28.000001,30.999999,0,0,0,0,0,0
2162,231,0,30.999999,30.999999,1,0,0,0,0,0
2163,231,0,30.999999,30.999999,1,0,0,0,0,0
2164,231,0,37,30.999999,0,0,1,0,0,0
2165,231,0,41.999999,32.000002,0,0,0,0,0,0
2166,231,0,35,34.000002,1,0,0,0,0,0
2167,231,0,44,34.000002,0,0,0,0,0,0
2168,232,1,42.333333,3,0,0,0,0,0,0
2169,232,0,21,35,0,0,1,0,0,0
2170,232,0,34.000002,30.999999,0,0,0,0,0,0
2171,232,1,41.333334,3,0,0,0,0,0,0
2172,232,1,41.666668,3,0,0,0,0,0,0
2173,232,0,46,34.000002,0,0,0,0,0,0
2174,232,1,45.666667,21,0,0,0,0,0,0
2175,232,1,42.000001,25,0,0,0,0,1,0
2176,232,1,42.000001,15,0,0,0,0,1,0
2177,233,0,28.000001,34.000002,0,0,0,0,0,0
2178,233,0,22,35,0,0,0,0,0,0
2179,233,0,41.000001,35,0,0,1,0,0,0
2180,233,0,39.000001,30.999999,1,0,0,0,0,0
2181,233,0,37,34.000002,0,0,0,0,0,0
2182,233,0,41.999999,34.000002,0,0,0,0,0,0
2183,233,0,32.000002,37,0,0,1,0,0,0
2184,233,0,22,34.000002,0,0,0,0,0,0
2185,234,0,50.000001,39.999999,0,0,0,0,0,0
2186,234,0,43.000001,28.999999,0,0,0,0,0,0
2187,234,0,34.000002,30.999999,0,0,0,0,1,0
2188,234,0,41.999999,34.000002,0,0,0,0,1,0
2189,234,0,43.000001,34.000002,0,0,0,0,0,0
2190,235,0,52.000001,34.000002,1,0,0,0,0,0
2191,235,0,39.000001,28.000001,0,1,0,0,0,0
2192,235,1,46.999998,30.999999,1,0,0,0,0,0
2193,235,0,40.666667,22,0,0,0,0,0,0
2194,235,0,41,28.000001,0,0,0,0,0,0
2195,236,0,37,39.000001,0,0,0,0,0,0
2196,236,0,34.000002,30.999999,0,0,0,0,0,0
2197,236,0,17.000001,35.999998,0,0,0,1,0,0
2198,236,0,34.000002,30.999999,0,0,0,0,0,0
2199,236,1,43,17.999999,0,0,0,0,0,0
2200,236,0,22,34.000002,0,0,0,0,0,0
2201,236,0,35.999998,37,0,0,0,0,0,0
2202,237,0,29.999999,28.999999,0,0,0,0,0,0
2203,237,0,27.000001,35,0,0,0,1,0,0
2204,237,0,26.000001,29.999999,0,0,0,0,0,0
2205,237,0,34.000002,34.000002,0,0,0,0,0,0
2206,237,0,37,34.000002,0,0,0,0,1,0
2207,237,0,21,34.000002,0,0,0,0,0,0
2208,238,0,30.999999,37,1,0,0,0,0,0
2209,238,0,15,34.000002,1,0,0,0,0,0
2210,238,0,28.000001,34.000002,0,0,0,0,0,0
2211,238,0,29.999999,28.000001,0,0,1,0,0,0
2212,238,0,28.000001,29.999999,0,0,0,0,0,0
2213,238,0,41.999999,29.999999,0,0,0,0,0,0
2214,238,0,30.999999,30.999999,0,0,0,0,1,0
2215,238,0,46,41.000001,0,0,0,1,0,0
2216,238,0,25,30.999999,1,0,0,0,0,0
2217,238,0,30.999999,33,1,0,0,0,0,0
2218,238,0,46,28.000001,0,1,0,0,0,0
2219,238,0,21,34.000002,0,0,0,0,0,0
2220,238,0,30.999999,37,0,0,0,0,1,0
2221,239,0,17.999999,37,0,0,0,0,0,0
2222,239,0,34.000002,46.999998,1,0,0,0,0,0
2223,239,0,30.999999,37,0,0,0,0,1,0
2224,239,0,21,35,0,0,1,0,0,0
2225,239,0,12,41.000001,0,0,1,0,0,0
2226,240,0,50.999999,37,0,0,0,0,0,0
2227,240,1,42.000001,28.000001,0,0,0,0,0,1
2228,240,0,46,34.000002,0,0,0,0,0,0
2229,240,0,21,34.000002,0,0,0,0,0,0
2230,240,0,37,34.000002,0,0,0,0,0,0
2231,241,0,28.000001,35.999998,0,0,0,0,0,0
2232,241,0,15,30.999999,0,0,0,0,0,0
2233,241,0,30.999999,37,0,0,0,0,1,0
2234,241,0,30.999999,34.000002,1,0,0,0,0,0
2235,241,0,50.000001,34.000002,0,0,0,0,0,0
2236,241,0,41.999999,29.999999,0,0,0,0,0,0
2237,241,0,28.000001,28.000001,0,0,0,0,0,0
2238,241,0,41.999999,34.000002,0,0,0,0,0,0
2239,241,0,46,37,0,0,0,0,0,0
2240,242,0,45,26.000001,0,0,0,0,0,0
2241,242,0,44.999999,28.000001,0,0,0,0,0,0
2242,242,0,17.999999,34.000002,1,0,0,0,0,0
2243,242,1,43.000001,29.999999,0,0,0,0,0,0
2244,242,0,32.000002,29.999999,1,0,0,0,0,0
2245,242,0,39.000001,30.999999,1,0,0,0,0,0
2246,242,0,39.000001,30.999999,1,0,0,0,0,0
2247,242,1,43.000002,28.000001,0,1,0,0,0,0
2248,242,0,39.000001,30.999999,1,0,0,0,0,0
2249,242,1,44.666668,28.000001,0,1,0,0,0,0
2250,242,1,45.333333,25,0,1,0,0,0,0
2251,242,0,39.000001,28.000001,0,0,0,0,1,0
2252,242,0,30.999999,37,1,0,0,0,0,0
2253,242,0,23,37,1,0,0,0,0,0
2254,243,1,50.000001,30.999999,0,0,0,0,0,0
2255,243,0,34.000002,28.000001,1,0,0,0,0,0
2256,243,0,28.000001,28.000001,0,0,0,0,0,0
2257,243,0,23,28.000001,0,0,0,0,0,0
2258,243,0,41.999999,34.000002,0,0,0,0,0,0
2259,243,0,37,34.000002,0,0,0,0,0,0
2260,244,0,32.000002,35.999998,0,0,0,0,0,0
2261,244,0,28.000001,37,1,0,0,0,0,0
2262,244,0,30.999999,34.000002,1,0,0,0,0,0
2263,244,0,17.999999,34.000002,1,0,0,0,0,0
2264,244,0,28.000001,37,0,0,0,0,0,0
2265,244,0,28.000001,29.999999,1,0,0,0,0,0
2266,244,0,25,29.999999,1,0,0,0,0,0
2267,244,0,34.000002,30.999999,0,0,0,0,0,0
2268,244,0,34.000002,30.999999,0,0,0,0,0,0
2269,244,0,34.000002,30.999999,0,0,0,0,0,0
2270,244,0,39.000001,30.999999,1,0,0,0,0,0
2271,244,1,42.000001,28.000001,0,0,0,0,0,1
2272,244,0,25,30.999999,0,0,0,0,0,0
2273,244,0,30.999999,30.999999,1,0,0,0,0,0
2274,244,1,45.666667,25,0,1,0,0,0,0
2275,244,1,45.666667,25,0,0,0,0,0,0
2276,244,0,41.999999,28.000001,0,0,0,0,1,0
2277,244,0,37,37,1,0,0,0,0,0
2278,244,0,37,37,1,0,0,0,0,0
2279,244,0,37,37,0,0,0,0,0,0
2280,245,0,46.999998,34.000002,0,0,0,0,0,0
2281,245,0,17.999999,37,1,0,0,0,0,0
2282,245,0,30.999999,37,0,0,0,0,0,0
2283,245,0,35,34.000002,1,0,0,0,0,0
2284,245,0,46,30.999999,0,0,1,0,0,0
2285,245,0,29.999999,29.999999,0,0,1,0,0,0
2286,245,0,28.999999,29.999999,1,0,0,0,0,0
2287,245,0,46.999998,30.999999,0,0,0,0,0,0
2288,245,0,45.000002,28.000001,0,0,0,0,0,0
2289,245,0,46.999998,30.999999,0,0,0,0,0,0
2290,245,0,46.999998,30.999999,0,0,0,0,0,0
2291,245,0,50.000001,34.000002,0,0,0,0,0,0
2292,245,0,50.000001,34.000002,0,0,0,0,0,0
2293,245,0,41.999999,34.000002,1,0,0,0,0,0
2294,245,0,39.000001,28.000001,0,0,0,0,1,0
2295,245,0,52.999999,37,0,0,0,0,0,0
2296,245,0,52.999999,37,0,0,0,0,0,0
2297,246,0,28.000001,30.999999,0,0,0,0,0,0
2298,246,1,40.666667,27.000001,0,0,0,0,0,1
2299,246,0,29.999999,28.000001,0,0,1,0,0,0
2300,246,0,28.000001,30.999999,0,0,1,0,0,0
2301,246,0,17.000001,35,0,0,1,0,0,0
2302,246,0,38.666666,34.000002,1,0,0,0,0,0
2303,246,1,37,22,1,0,0,0,0,0
2304,246,0,21,34.000002,0,0,0,0,0,0
2305,247,1,44.333334,30.999999,0,0,0,0,0,0
2306,247,1,40.666667,27.000001,0,0,0,0,0,1
2307,247,1,39.666667,30.999999,0,0,0,0,0,0
2308,247,0,38.666666,30.999999,0,0,0,0,1,0
2309,247,1,39.666667,30.999999,0,0,0,0,0,0
2310,247,0,46,34.000002,1,0,0,0,0,0
2311,247,1,41.333334,28.000001,0,0,0,0,0,0
2312,247,0,35,34.000002,0,0,0,0,0,0
2313,248,1,44.333334,17.999999,0,0,0,0,0,0
2314,248,0,44.333334,28.000001,0,1,0,0,0,0
2315,248,0,23,28.000001,1,0,0,0,0,0
2316,248,0,29.999999,28.000001,0,0,0,0,0,0
2317,248,0,34.000002,28.000001,0,0,0,0,0,0
2318,248,0,16.000001,28.000001,0,0,0,0,0,0
2319,249,0,28.000001,34.000002,0,0,0,0,0,0
2320,249,0,29.999999,48,0,0,1,0,0,0
2321,249,0,46,48,0,0,1,0,0,0
2322,249,0,46,48,0,0,1,0,0,0
2323,249,1,46.999998,29.999999,0,0,0,0,0,0
2324,249,0,27.000001,48.999999,0,0,0,0,1,0
2325,249,0,41.999999,48.999999,0,0,0,0,1,0
2326,249,0,29.999999,41.999999,0,0,0,1,0,0
2327,249,0,12,41.000001,0,0,1,0,0,0
2328,249,0,12,43.000001,0,0,1,0,0,0
2329,249,0,32.000002,41.000001,0,0,0,0,0,0
2330,249,0,30.999999,41.000001,1,0,0,0,0,0
2331,249,0,44,41.000001,0,0,1,0,0,0
2332,249,1,34.000002,28.000001,0,1,0,0,0,0
2333,249,0,45.000002,41.000001,0,0,0,0,0,0
2334,249,1,30.999999,34.000002,0,0,0,0,0,0
2335,249,0,44,41.000001,0,0,0,0,1,0
2336,249,1,41.999999,41.000001,0,0,0,0,0,0
2337,249,0,30.999999,37,1,0,0,0,0,0
2338,250,0,44.666668,41.000001,0,0,0,0,0,0
2339,250,0,30.999999,37.999999,0,0,0,0,0,0
2340,250,0,17.000001,35.999998,0,0,0,1,0,0
2341,250,0,33.333333,35.999998,0,0,0,1,0,0
2342,250,0,27.000001,35,0,0,0,1,0,0
2343,250,0,17.000001,35,0,0,1,0,0,0
2344,250,0,39.000001,30.999999,1,0,0,0,0,0
2345,250,0,45.000002,39.999999,0,0,0,0,0,0
2346,251,0,28.000001,35.999998,0,0,0,0,0,0
2347,251,1,45,26.000001,0,0,0,0,0,0
2348,251,0,30.999999,35,0,1,1,0,0,0
2349,251,0,28.000001,37,0,0,0,0,0,0
2350,251,0,17.000001,35.999998,0,0,0,1,0,0
2351,251,0,35,29.999999,0,0,0,0,0,0
2352,251,0,35,29.999999,0,0,0,0,0,0
2353,251,0,45.000002,28.000001,0,1,0,0,0,0
2354,251,0,30.999999,30.999999,1,0,0,0,0,0
2355,251,0,30.999999,30.999999,0,0,0,0,0,0
2356,251,0,15,35,0,0,1,0,0,0
2357,251,0,30.999999,37,1,0,0,0,0,0
2358,252,0,34.000002,28.000001,0,0,0,0,0,0
2359,252,0,43.000001,34.000002,0,0,0,0,0,0
2360,252,0,43.000001,30.999999,0,0,0,0,0,0
2361,252,0,41.999999,30.999999,0,0,0,0,0,0
2362,252,0,43.000001,34.000002,0,0,0,0,0,0
2363,252,0,43.000001,34.000002,1,0,0,0,0,0
2364,252,0,43.000001,34.000002,0,0,0,0,0,0
2365,253,1,50.000001,34.000002,0,0,0,0,1,0
2366,253,0,43.000001,29.999999,1,0,0,0,0,0
2367,253,0,34.000002,30.999999,0,0,0,0,0,0
2368,253,0,50.000001,30.999999,0,0,0,0,0,0
2369,253,0,52.999999,37,0,0,0,0,0,0
2370,254,0,25,39.000001,0,0,0,0,0,0
2371,254,0,12,37,1,0,0,0,0,0
2372,254,0,22,34.000002,1,0,0,0,0,0
2373,254,0,28.999999,30.999999,1,0,0,0,0,0
2374,254,0,43.000001,29.999999,0,0,0,0,0,0
2375,254,0,12,35,0,0,1,0,0,0
2376,254,0,37.999999,41.999999,0,0,0,0,0,0
2377,255,0,22,30.999999,0,0,0,0,0,0
2378,255,0,22,28.000001,0,0,0,0,0,0
2379,255,0,50.000001,30.999999,0,0,0,0,0,0
2380,255,0,39.000001,30.999999,1,0,0,0,0,0
2381,255,0,34.000002,28.999999,0,0,0,0,0,0
2382,255,0,42.333333,37,0,0,0,0,0,0
2383,255,0,21,34.000002,0,0,1,0,0,0
2384,256,0,32.000002,39.000001,0,0,0,0,0,0
2385,256,0,27.000001,33,0,0,0,0,0,0
2386,256,0,43.000001,30.999999,0,0,0,0,0,0
2387,256,0,41.000001,41.999999,0,0,0,0,0,0
2388,256,0,52.999999,37,1,0,0,0,0,0
2389,257,0,37,35.999998,0,0,0,0,0,0
2390,257,0,17.999999,34.000002,0,0,0,0,0,0
2391,257,0,32.000002,34.000002,0,0,0,0,0,0
2392,257,0,30.999999,37,1,0,0,0,0,0
2393,257,0,30.999999,34.000002,0,0,0,0,0,0
2394,257,0,37,37,0,0,0,0,0,0
2395,257,0,30.999999,30.999999,1,0,0,0,0,0
2396,257,0,39.000001,34.000002,1,0,0,0,0,0
2397,257,0,21,28.000001,0,0,0,0,0,0
2398,257,1,34.000002,30.999999,0,0,0,0,0,0
2399,257,0,34.000002,30.999999,0,0,0,0,0,0
2400,257,0,30.999999,30.999999,1,0,0,0,0,0
2401,257,0,28.000001,30.999999,0,0,0,0,0,0
2402,257,0,30.999999,30.999999,1,0,0,0,0,0
2403,257,0,30.999999,30.999999,0,0,0,0,1,0
2404,257,1,34.000002,30.999999,0,0,1,0,0,0
2405,257,0,30.999999,30.999999,1,0,0,0,0,0
2406,257,0,30.999999,30.999999,1,0,0,0,0,0
2407,257,0,34.000002,30.999999,0,0,0,0,0,0
2408,257,1,37,30.999999,1,0,0,0,0,0
2409,257,0,34.000002,34.000002,0,0,0,0,0,0
2410,257,1,35,28.000001,0,0,0,1,0,0
2411,257,0,30.999999,34.000002,1,0,0,0,0,0
2412,257,1,37,25,0,1,0,0,0,0
2413,257,0,21,34.000002,0,0,1,0,0,0
2414,257,0,37.999999,34.000002,1,0,0,0,0,0
2415,257,0,37,37,0,0,0,0,0,0
2416,257,0,22,34.000002,0,0,0,0,0,0
2417,258,0,39.000001,28.000001,0,1,0,0,0,0
2418,258,0,39.000001,30.999999,0,0,0,0,0,0
2419,258,0,43.000001,30.999999,0,0,0,0,0,0
2420,258,0,43.000001,34.000002,0,0,0,0,0,0
2421,258,1,41.333334,28.000001,0,0,0,0,0,0
2422,259,0,28.000001,34.000002,0,0,0,0,0,0
2423,259,0,28.000001,37,0,0,0,0,0,0
2424,259,0,30.999999,37,1,0,0,0,0,0
2425,259,0,37,34.000002,0,0,0,0,0,0
2426,259,0,30.999999,34.000002,1,0,0,0,0,0
2427,260,0,29.999999,48,0,0,1,0,0,0
2428,260,0,29.999999,48,0,0,1,0,0,0
2429,260,0,46,48,0,0,0,0,0,0
2430,260,0,34.000002,30.999999,0,0,1,0,0,0
2431,260,0,32.000002,41.000001,0,0,1,0,0,0
2432,260,0,15,41.000001,0,0,1,0,0,0
2433,261,0,46,29.999999,0,0,0,0,0,0
2434,261,0,35,29.999999,1,0,0,0,0,0
2435,261,0,34.000002,30.999999,0,0,1,0,0,0
2436,261,0,42.000001,30.999999,0,0,0,1,0,0
2437,261,0,35,28.999999,0,0,0,0,0,0
2438,261,0,44.333334,28.000001,0,1,0,0,0,0
2439,261,0,32.000002,37,0,0,1,0,0,0
2440,262,0,45,28.000001,0,0,0,0,0,0
2441,262,0,22,30.999999,0,0,0,0,0,0
2442,262,0,17.999999,34.000002,1,0,0,0,0,0
2443,262,0,21,28.000001,0,0,0,0,0,0
2444,262,0,34.000002,33,0,0,0,0,0,0
2445,262,0,30.999999,30.999999,1,0,0,0,0,0
2446,262,0,30.999999,30.999999,1,0,0,0,0,0
2447,262,1,45.333333,25,0,1,0,0,0,0
2448,263,0,22,34.000002,0,0,0,0,0,0
2449,263,0,34.000002,30.999999,0,0,0,0,0,0
2450,263,0,39.000001,30.999999,1,0,0,0,0,0
2451,263,0,30.999999,34.000002,0,0,0,0,0,0
2452,263,0,41.999999,34.000002,0,0,0,0,0,0
2453,263,0,27.000001,28.000001,0,0,1,0,0,0
2454,263,0,34.000002,30.999999,0,0,0,0,0,0
2455,263,0,34.000002,30.999999,0,0,0,0,0,0
2456,263,0,34.000002,30.999999,0,0,0,0,0,0
2457,263,0,34.000002,30.999999,0,0,0,0,0,0
2458,263,0,34.000002,30.999999,1,0,0,0,0,0
2459,263,0,34.000002,30.999999,0,0,0,0,0,0
2460,263,0,34.000002,30.999999,0,0,0,0,0,0
2461,263,0,34.000002,30.999999,0,0,0,0,0,0
2462,263,0,34.000002,30.999999,0,0,0,0,0,0
2463,263,0,34.000002,30.999999,0,0,0,0,0,0
2464,264,0,28.999999,34.000002,0,0,0,0,0,0
2465,264,1,28.000001,29.999999,0,0,0,1,0,0
2466,264,0,34.000002,30.999999,0,0,0,0,0,0
2467,264,0,21,35,0,0,1,0,0,0
2468,264,0,21,34.000002,0,0,0,0,0,0
2469,264,0,17.999999,41.999999,0,0,0,0,0,0
2470,265,0,29.999999,48,0,0,1,0,0,0
2471,265,0,46,48,0,0,1,0,0,0
2472,265,0,39.333333,41.000001,0,0,1,0,0,0
2473,265,0,48,41.999999,0,0,1,0,0,0
2474,265,0,50.000001,41.000001,0,0,1,0,0,0
2475,266,0,12,41.000001,0,0,1,0,0,0
2476,266,0,41.999999,35,0,0,1,0,0,0
2477,266,0,50.000001,41.000001,0,0,0,0,0,0
2478,266,0,50.000001,43.000001,0,0,1,0,0,0
2479,266,0,50.000001,35,0,0,0,0,0,0
2480,266,0,39.000001,41.000001,0,0,0,0,1,0
2481,266,0,46,43.000001,0,0,0,0,0,0
2482,267,1,61.000001,37,0,0,0,0,0,0
2483,267,0,42.666667,30.999999,0,0,0,0,0,0
2484,267,0,21,35,0,0,1,0,0,0
2485,267,0,50.000001,28.999999,0,0,0,0,0,0
2486,267,1,50.000001,34.000002,0,0,0,0,0,0
2487,267,0,39.000001,28.000001,0,0,0,0,1,0
2488,267,1,41.333334,28.000001,0,0,0,0,0,0
2489,268,0,52.999999,28.000001,0,1,0,0,0,0
2490,268,0,21,28.000001,0,0,0,0,0,0
2491,268,0,34.000002,28.000001,0,0,0,0,0,0
2492,268,0,45.000002,34.000002,1,0,0,0,0,0
2493,268,0,45.000002,34.000002,0,0,0,0,0,0
2494,268,0,22,34.000002,0,0,0,0,0,0
2495,269,0,34.000002,37,0,0,0,0,0,0
2496,269,0,22,34.000002,0,0,0,0,0,0
2497,269,0,34.000002,30.999999,0,0,0,0,0,0
2498,269,0,34.000002,30.999999,0,0,0,0,0,0
2499,269,0,34.000002,28.000001,0,1,0,0,0,0
2500,269,0,30.999999,34.000002,0,0,1,0,0,0
2501,269,0,29.999999,28.000001,1,0,0,0,0,0
2502,269,0,29.999999,28.000001,0,0,0,0,0,0
2503,269,0,21,28.000001,0,0,0,0,0,0
2504,269,0,34.000002,28.000001,0,0,0,0,0,0
2505,269,0,34.000002,30.999999,0,0,0,0,0,0
2506,269,0,34.000002,30.999999,0,0,0,0,0,0
2507,269,0,34.000002,30.999999,0,0,0,0,0,0
2508,269,0,34.000002,30.999999,1,0,0,0,0,0
2509,269,0,30.999999,30.999999,0,0,0,0,0,0
2510,269,0,34.000002,30.999999,0,0,0,0,0,0
2511,269,0,30.999999,30.999999,1,0,0,0,0,0
2512,270,0,34.000002,41.000001,0,0,0,0,0,0
2513,270,0,34.000002,35,0,0,0,0,0,0
2514,270,0,30.999999,44,0,0,0,0,0,0
2515,270,0,30.999999,37,0,0,0,0,0,0
2516,270,0,27.000001,35.999998,1,0,0,1,0,0
2517,270,0,41.000001,35,0,0,0,1,0,0
2518,270,0,27.000001,35,0,0,0,0,0,0
2519,270,0,41.999999,35,0,0,1,0,0,0
2520,270,0,41.999999,35.999998,0,0,1,0,0,0
2521,270,0,41.999999,35,0,0,0,0,0,0
2522,270,0,41.999999,35,0,0,0,0,1,0
2523,270,0,41.999999,35,0,0,1,0,0,0
2524,270,0,46.999998,35,0,0,0,0,0,0
2525,270,0,39.000001,35,0,0,1,0,0,0
2526,271,0,30.999999,37.999999,0,0,0,0,0,0
2527,271,0,17.000001,35.999998,0,0,0,1,0,0
2528,271,0,15,35,0,0,1,0,0,0
2529,271,0,21,34.000002,0,0,0,0,0,0
2530,271,1,37,34.000002,0,0,0,0,0,0
2531,272,0,17.999999,34.000002,1,0,0,0,0,0
2532,272,0,28.000001,30.999999,1,0,0,0,0,0
2533,272,0,41.999999,30.999999,0,0,0,0,0,0
2534,272,0,28.000001,30.999999,0,0,0,0,0,0
2535,272,0,35,30.999999,1,0,0,0,0,0
2536,272,0,35,28.000001,0,1,0,0,0,0
2537,272,0,41.999999,28.000001,0,0,0,0,0,0
2538,272,0,21,34.000002,0,0,1,0,0,0
2539,272,0,39.000001,37,0,0,0,0,0,0
2540,273,0,30.999999,37,0,0,0,0,0,0
2541,273,0,29.999999,29.999999,0,0,0,0,0,0
2542,273,0,34.000002,30.999999,1,0,0,0,0,0
2543,273,0,30.999999,30.999999,1,0,0,0,0,0
2544,273,0,34.000002,34.000002,0,0,0,0,0,0
2545,273,0,39.000001,37,0,0,0,0,0,0
2546,274,0,34.000002,30.999999,0,0,0,0,0,0
2547,274,0,32.333334,28.000001,0,0,0,0,0,0
2548,274,0,37,30.999999,0,0,1,0,0,0
2549,274,0,39.666667,30.999999,0,0,0,0,0,0
2550,274,0,43.000001,34.000002,0,0,0,0,0,0
2551,274,0,37,34.000002,1,0,0,0,0,0
2552,274,0,39.333333,28.000001,0,1,0,0,0,0
2553,274,1,42.333333,22,0,0,0,0,0,0
2554,274,0,41.333334,28.000001,0,0,0,0,0,0
2555,275,1,44.333334,17.999999,0,0,0,0,0,0
2556,275,0,35,30.999999,0,0,0,0,0,0
2557,275,0,21,28.000001,0,0,0,0,0,0
2558,275,0,21,28.000001,0,0,0,0,0,0
2559,275,0,41.666666,34.000002,0,0,0,0,0,0
2560,275,0,41.999999,35,0,0,0,0,1,0
2561,275,0,21,34.000002,0,0,0,0,0,0
2562,276,1,39.333335,30.999999,0,0,0,0,0,0
2563,276,0,30.999999,30.999999,1,0,0,0,0,0
2564,276,0,34.000002,30.999999,0,0,0,0,0,0
2565,276,0,37.666667,30.999999,0,0,0,0,0,0
2566,276,0,37.666667,34.000002,0,0,0,0,0,0
2567,277,0,28.000001,35.999998,0,0,0,0,0,0
