resp_id,ques,segment,choice,service.1,service.2,service.3,reserve.1,reserve.2,reserve.3,enviro.1,enviro.2,enviro.3,price.1,price.2,price.3
123,2,non_basic,2,ext_int,ext_int,ext,no,yes,no,yes,yes,no,30,35,40
123,3,non_basic,3,ext_int_det,ext,ext,yes,yes,no,no,no,no,35,40,35
123,4,non_basic,2,ext_int,ext,ext_int,no,yes,no,no,yes,no,40,30,30
123,5,non_basic,3,ext_int_det,ext,ext_int,no,yes,yes,yes,no,no,40,35,35
123,6,non_basic,1,ext_int,ext_int_det,ext,yes,no,no,yes,yes,yes,30,35,35
123,7,non_basic,2,ext_int,ext,ext_int,yes,yes,no,no,no,yes,30,30,35
123,8,non_basic,2,ext_int_det,ext_int,ext_int_det,no,no,yes,yes,no,no,30,35,40
123,9,non_basic,1,ext,ext_int_det,ext_int_det,no,no,yes,yes,no,no,30,35,30
123,10,non_basic,1,ext,ext_int_det,ext,no,no,no,no,no,yes,30,30,40
124,1,non_basic,2,ext,ext_int_det,ext,no,yes,yes,no,no,no,30,30,40
124,2,non_basic,2,ext_int_det,ext_int_det,ext_int_det,no,yes,no,no,yes,yes,30,35,35
124,3,non_basic,3,ext_int,ext,ext_int_det,yes,yes,yes,yes,yes,no,30,40,35
124,4,non_basic,1,ext_int_det,ext_int,ext_int,no,no,no,no,no,no,35,40,35
124,5,non_basic,3,ext,ext,ext_int,no,no,yes,yes,no,yes,30,40,35
124,6,non_basic,1,ext_int_det,ext_int,ext,yes,no,no,yes,no,yes,40,30,35
124,7,non_basic,1,ext_int_det,ext_int_det,ext_int,yes,yes,yes,yes,no,no,30,40,35
124,8,non_basic,1,ext_int_det,ext,ext,no,no,yes,yes,no,no,30,35,30
124,9,non_basic,2,ext,ext_int,ext_int,yes,no,yes,no,yes,yes,35,30,40
124,10,non_basic,2,ext,ext,ext_int,no,yes,no,yes,yes,yes,40,30,40
125,1,premium,1,ext,ext_int_det,ext_int,no,yes,yes,no,yes,no,35,40,40
125,2,premium,3,ext,ext,ext_int,yes,no,yes,yes,yes,no,35,40,35
125,3,premium,2,ext,ext_int_det,ext_int,yes,yes,yes,yes,yes,yes,40,30,35
125,4,premium,3,ext_int,ext_int,ext_int_det,yes,yes,no,yes,no,no,30,30,30
125,5,premium,1,ext_int,ext_int_det,ext_int_det,no,no,yes,no,yes,no,35,35,30
125,6,premium,3,ext_int_det,ext_int_det,ext,yes,no,yes,no,no,no,35,40,30
125,7,premium,2,ext,ext,ext_int,yes,no,no,yes,yes,yes,30,35,40
125,8,premium,1,ext,ext_int,ext_int,no,no,no,no,no,yes,30,30,30
125,9,premium,1,ext,ext_int_det,ext_int,yes,yes,yes,no,no,yes,35,40,40
125,10,premium,2,ext,ext_int_det,ext_int,yes,no,no,no,yes,no,40,30,40
126,1,premium,2,ext_int,ext_int_det,ext,yes,no,yes,yes,yes,yes,30,35,40
126,2,premium,1,ext,ext_int_det,ext_int_det,no,yes,no,no,no,yes,40,30,30
126,3,premium,3,ext,ext,ext_int,no,no,no,yes,no,no,40,35,30
126,4,premium,2,ext_int_det,ext_int_det,ext_int,yes,no,no,yes,no,yes,30,35,30
126,5,premium,3,ext_int_det,ext,ext_int,yes,yes,no,no,yes,yes,40,35,40
126,6,premium,2,ext,ext_int,ext,yes,yes,no,yes,no,yes,30,30,35
126,7,premium,2,ext_int,ext_int,ext_int_det,no,no,no,no,no,yes,35,40,40
126,8,premium,3,ext_int,ext_int,ext_int_det,no,yes,yes,yes,yes,no,35,40,35
126,9,premium,3,ext_int,ext,ext,yes,yes,yes,yes,no,no,35,40,30
126,10,premium,2,ext_int_det,ext,ext,no,no,no,no,no,yes,30,30,30
127,1,premium,3,ext_int,ext_int_det,ext_int_det,yes,yes,no,yes,yes,no,30,35,30
127,2,premium,2,ext_int,ext,ext_int_det,no,no,no,no,yes,no,40,30,40
127,3,premium,1,ext_int,ext,ext_int,yes,yes,yes,no,yes,yes,30,30,40
127,4,premium,1,ext,ext_int_det,ext_int_det,no,no,yes,no,no,no,30,35,30
127,5,premium,3,ext_int,ext_int,ext,no,yes,no,no,no,yes,30,35,35
127,6,premium,3,ext,ext_int_det,ext,yes,yes,yes,no,yes,no,35,30,30
127,7,premium,3,ext_int_det,ext_int,ext_int,yes,no,no,yes,yes,yes,40,30,35
127,8,premium,3,ext,ext_int_det,ext,no,no,no,no,yes,no,40,30,35
127,9,premium,2,ext,ext_int,ext_int,yes,no,yes,no,no,yes,40,35,35
127,10,premium,2,ext,ext_int_det,ext_int,yes,no,yes,yes,yes,no,35,35,40
128,1,non_basic,3,ext_int,ext_int_det,ext_int_det,no,yes,yes,no,no,yes,40,35,40
128,2,non_basic,1,ext,ext,ext_int,yes,no,no,yes,yes,yes,40,30,35
128,3,non_basic,2,ext_int,ext,ext_int_det,no,yes,yes,no,yes,yes,35,30,30
128,4,non_basic,3,ext_int,ext_int,ext_int_det,no,yes,no,yes,yes,yes,40,30,30
128,5,non_basic,1,ext_int_det,ext_int,ext_int,yes,yes,no,no,no,no,30,30,30
128,6,non_basic,2,ext_int,ext,ext_int_det,yes,no,no,yes,yes,no,40,40,40
128,7,non_basic,2,ext,ext,ext,no,yes,yes,no,yes,no,35,35,30
128,8,non_basic,3,ext_int,ext,ext_int_det,no,yes,yes,yes,no,yes,30,40,35
128,9,non_basic,3,ext,ext_int,ext_int,no,yes,yes,yes,no,yes,35,40,35
128,10,non_basic,1,ext_int,ext_int_det,ext,yes,no,yes,no,no,no,35,30,35
129,1,budget,1,ext_int,ext,ext_int_det,no,yes,no,no,yes,yes,30,35,35
129,2,budget,1,ext_int_det,ext_int,ext_int_det,no,no,yes,no,no,yes,30,35,40
129,3,budget,1,ext_int_det,ext_int_det,ext,yes,yes,yes,yes,no,yes,30,40,40
129,4,budget,2,ext_int_det,ext_int_det,ext,no,yes,yes,yes,no,no,30,35,40
129,5,budget,3,ext,ext_int,ext,no,yes,no,no,no,no,35,40,30
129,6,budget,3,ext_int,ext_int_det,ext_int_det,no,no,yes,yes,no,yes,35,35,35
129,7,budget,2,ext_int,ext_int_det,ext,yes,yes,no,yes,no,yes,35,30,35
129,8,budget,1,ext_int,ext_int_det,ext_int,no,no,no,yes,yes,yes,30,40,40
129,9,budget,1,ext_int,ext,ext_int,yes,no,yes,yes,yes,no,30,30,35
129,10,budget,2,ext,ext_int,ext_int_det,no,yes,no,no,no,no,40,30,40
130,1,budget,2,ext_int,ext,ext,yes,yes,yes,no,yes,no,40,35,35
130,2,budget,1,ext_int_det,ext,ext_int,yes,yes,yes,no,no,yes,35,40,40
130,3,budget,3,ext,ext_int_det,ext_int_det,yes,no,yes,no,yes,no,30,35,30
130,4,budget,2,ext_int,ext_int,ext_int_det,no,no,no,yes,yes,no,30,35,35
130,5,budget,3,ext_int_det,ext,ext,no,no,yes,no,yes,yes,30,30,40
130,6,budget,3,ext_int,ext_int_det,ext_int_det,yes,yes,yes,no,no,yes,35,40,35
130,7,budget,2,ext,ext_int_det,ext,no,yes,no,no,yes,yes,40,30,35
130,8,budget,3,ext_int,ext,ext_int,no,no,yes,yes,yes,yes,40,40,35
130,9,budget,3,ext_int_det,ext_int,ext_int,no,no,yes,no,no,yes,40,30,30
130,10,budget,1,ext_int,ext_int_det,ext,no,no,no,no,yes,no,35,40,30
131,1,non_basic,2,ext,ext_int_det,ext_int_det,no,no,no,yes,yes,no,40,35,40
131,2,non_basic,1,ext_int,ext_int,ext_int,yes,yes,yes,yes,no,no,30,30,35
131,3,non_basic,3,ext,ext,ext_int_det,no,no,yes,no,yes,yes,40,35,30
131,4,non_basic,3,ext,ext_int_det,ext,no,no,no,no,yes,yes,35,40,30
131,5,non_basic,2,ext_int_det,ext_int_det,ext_int,no,yes,no,no,yes,no,35,35,40
131,6,non_basic,1,ext_int,ext_int_det,ext_int,yes,no,yes,yes,yes,yes,35,30,40
131,7,non_basic,1,ext,ext,ext_int,yes,yes,yes,yes,no,no,40,40,40
131,8,non_basic,2,ext_int,ext_int,ext_int,no,no,no,yes,yes,yes,40,30,35
131,9,non_basic,3,ext_int_det,ext,ext,yes,yes,yes,no,no,yes,40,30,35
131,10,non_basic,2,ext_int_det,ext,ext_int,yes,yes,no,no,yes,no,35,30,35
132,1,budget,3,ext,ext_int,ext,no,no,no,yes,yes,yes,35,40,30
132,2,budget,2,ext_int,ext,ext_int_det,no,yes,no,no,no,no,35,35,30
132,3,budget,3,ext_int,ext_int_det,ext_int,yes,no,yes,yes,yes,no,35,35,40
132,4,budget,2,ext_int,ext,ext,yes,yes,no,no,no,no,30,30,40
132,5,budget,3,ext,ext_int_det,ext_int,yes,yes,yes,yes,yes,yes,35,35,30
132,6,budget,3,ext,ext,ext_int_det,no,no,yes,no,yes,no,30,40,35
132,7,budget,3,ext_int_det,ext_int,ext_int,yes,yes,no,yes,yes,yes,40,40,30
132,8,budget,1,ext,ext_int_det,ext,no,no,yes,no,no,yes,35,35,40
132,9,budget,2,ext_int_det,ext_int_det,ext_int,yes,yes,no,yes,no,yes,30,40,35
132,10,budget,2,ext_int_det,ext,ext_int,no,yes,no,no,yes,no,40,30,30
133,1,budget,1,ext,ext,ext_int_det,yes,yes,yes,yes,no,yes,40,35,35
133,2,budget,3,ext,ext_int,ext,no,no,yes,yes,no,yes,40,40,30
133,3,budget,1,ext_int_det,ext,ext_int_det,yes,no,no,no,yes,no,35,35,35
133,4,budget,3,ext_int_det,ext_int_det,ext_int,no,no,yes,no,no,yes,30,40,35
133,5,budget,1,ext,ext_int,ext,yes,yes,no,no,no,no,30,30,40
133,6,budget,3,ext,ext,ext_int,yes,no,yes,no,yes,yes,40,30,30
133,7,budget,3,ext_int_det,ext_int,ext,no,no,no,yes,yes,no,35,35,35
133,8,budget,1,ext_int_det,ext_int_det,ext_int_det,yes,no,yes,no,yes,yes,30,30,40
133,9,budget,3,ext_int,ext,ext_int,yes,no,no,yes,no,yes,40,30,30
133,10,budget,1,ext_int,ext_int_det,ext_int_det,yes,yes,no,no,no,yes,35,40,40
134,1,budget,3,ext,ext,ext_int,yes,no,yes,yes,no,no,40,35,30
134,2,budget,2,ext_int,ext,ext_int,no,yes,yes,yes,no,yes,40,35,30
134,3,budget,3,ext_int_det,ext_int_det,ext,no,yes,no,yes,no,yes,40,30,40
134,4,budget,1,ext,ext_int,ext_int,yes,no,yes,yes,yes,no,35,30,35
134,5,budget,1,ext,ext_int_det,ext,yes,yes,no,no,yes,no,30,40,30
134,6,budget,2,ext,ext_int_det,ext_int_det,no,yes,yes,no,yes,yes,40,35,30
134,7,budget,2,ext_int_det,ext,ext_int,no,yes,no,yes,yes,yes,35,30,35
134,8,budget,3,ext_int_det,ext_int_det,ext,no,yes,yes,no,no,no,35,35,40
134,9,budget,2,ext_int_det,ext_int,ext_int_det,no,yes,yes,no,yes,no,30,35,40
134,10,budget,2,ext_int,ext_int_det,ext_int_det,no,no,no,no,yes,no,40,30,40
135,1,budget,3,ext_int_det,ext,ext_int,no,yes,yes,yes,yes,yes,35,40,35
135,2,budget,1,ext_int_det,ext,ext_int_det,yes,yes,no,yes,no,no,35,40,30
135,3,budget,1,ext_int_det,ext_int_det,ext_int,yes,yes,yes,no,no,no,35,40,35
135,4,budget,2,ext_int,ext,ext_int_det,no,yes,no,yes,no,no,40,35,35
135,5,budget,3,ext_int_det,ext,ext_int_det,yes,no,no,yes,no,no,40,40,40
135,6,budget,1,ext_int,ext,ext,yes,no,no,no,no,yes,40,30,35
135,7,budget,1,ext,ext_int,ext_int,yes,no,no,yes,no,yes,35,40,30
135,8,budget,1,ext,ext,ext_int_det,yes,no,no,no,no,yes,30,35,40
135,9,budget,2,ext,ext_int_det,ext_int,no,yes,no,yes,no,no,40,30,35
135,10,budget,1,ext_int,ext,ext_int_det,yes,no,no,no,yes,yes,30,30,30
136,1,non_basic,1,ext_int,ext_int_det,ext_int,yes,yes,yes,yes,no,no,40,35,30
136,2,non_basic,3,ext_int,ext_int,ext_int_det,no,yes,yes,yes,no,yes,40,35,40
136,3,non_basic,1,ext_int_det,ext_int,ext_int_det,yes,yes,no,no,yes,yes,30,35,40
136,4,non_basic,2,ext_int_det,ext_int_det,ext_int_det,no,yes,no,no,yes,yes,30,35,35
136,5,non_basic,2,ext,ext,ext_int,no,yes,no,no,no,yes,35,40,35
136,6,non_basic,3,ext_int,ext,ext_int_det,no,yes,no,no,no,yes,40,30,30
136,7,non_basic,1,ext_int_det,ext,ext,no,yes,no,no,no,no,35,35,40
136,8,non_basic,2,ext_int,ext,ext_int,yes,no,yes,yes,yes,no,30,30,40
136,9,non_basic,1,ext_int,ext,ext_int,no,no,no,no,yes,yes,35,35,30
136,10,non_basic,3,ext,ext,ext,no,yes,yes,no,yes,yes,30,40,30
137,1,non_basic,2,ext,ext,ext_int,no,yes,no,yes,no,yes,35,35,35
137,2,non_basic,1,ext_int,ext_int_det,ext_int_det,no,yes,yes,no,yes,no,30,35,30
137,3,non_basic,2,ext_int_det,ext,ext_int,no,yes,yes,no,no,no,40,30,35
137,4,non_basic,2,ext,ext_int,ext_int,no,yes,no,yes,yes,yes,30,30,30
137,5,non_basic,2,ext_int,ext_int,ext_int_det,no,yes,no,yes,no,yes,40,30,40
137,6,non_basic,1,ext_int,ext,ext_int_det,yes,no,yes,yes,yes,no,40,40,35
137,7,non_basic,1,ext_int_det,ext,ext,yes,yes,yes,yes,yes,yes,30,30,40
137,8,non_basic,3,ext_int,ext_int_det,ext,yes,no,no,yes,yes,no,35,30,30
137,9,non_basic,3,ext_int,ext_int_det,ext,no,no,no,no,no,no,40,35,40
137,10,non_basic,3,ext,ext,ext_int_det,yes,no,yes,no,no,yes,40,35,40
138,1,budget,1,ext_int_det,ext_int_det,ext_int,yes,no,no,yes,no,no,30,35,35
138,2,budget,2,ext_int_det,ext_int,ext,no,yes,no,yes,yes,yes,40,35,40
138,3,budget,1,ext_int_det,ext_int_det,ext_int,yes,no,no,no,no,yes,30,30,40
138,4,budget,1,ext_int_det,ext,ext_int,yes,yes,no,no,no,no,35,40,30
138,5,budget,3,ext_int,ext,ext_int_det,no,no,yes,yes,yes,yes,35,30,40
138,6,budget,2,ext,ext_int,ext_int,no,yes,no,no,no,no,40,40,40
138,7,budget,2,ext,ext_int_det,ext,no,no,no,yes,yes,no,35,30,35
138,8,budget,2,ext,ext_int,ext,no,yes,yes,no,yes,no,30,40,35
138,9,budget,1,ext,ext,ext,yes,yes,yes,yes,yes,yes,30,35,40
138,10,budget,1,ext_int_det,ext_int_det,ext_int_det,no,yes,no,yes,no,no,35,40,40
139,1,non_basic,3,ext,ext_int_det,ext_int_det,no,no,yes,yes,no,yes,35,30,30
139,2,non_basic,3,ext_int,ext,ext_int,no,yes,yes,no,no,yes,35,35,40
139,3,non_basic,3,ext_int,ext_int,ext,no,no,yes,yes,yes,yes,40,30,35
139,4,non_basic,1,ext_int_det,ext,ext,yes,no,no,no,yes,no,30,40,35
139,5,non_basic,3,ext,ext,ext_int_det,no,no,yes,no,no,yes,30,40,35
139,6,non_basic,2,ext,ext,ext_int_det,yes,yes,yes,no,no,no,40,30,40
139,7,non_basic,1,ext_int_det,ext_int,ext_int,no,no,yes,yes,yes,no,40,35,30
139,8,non_basic,1,ext_int,ext_int,ext_int_det,yes,yes,yes,yes,no,yes,30,40,40
139,9,non_basic,2,ext_int_det,ext,ext_int_det,no,yes,no,yes,yes,no,30,30,35
139,10,non_basic,2,ext_int,ext_int,ext_int_det,no,yes,yes,no,yes,no,40,35,35
140,1,budget,1,ext,ext_int,ext,yes,no,no,no,no,yes,35,30,35
140,2,budget,2,ext,ext_int_det,ext_int_det,yes,yes,no,no,yes,no,40,35,30
140,3,budget,2,ext_int,ext_int_det,ext_int,yes,no,no,yes,no,no,35,35,35
140,4,budget,2,ext_int,ext_int,ext,no,yes,yes,yes,yes,yes,30,30,40
140,5,budget,2,ext_int_det,ext,ext_int,no,no,no,no,yes,no,40,30,40
140,6,budget,2,ext,ext_int,ext_int_det,no,yes,yes,no,no,no,30,35,35
140,7,budget,2,ext_int_det,ext,ext_int,no,yes,yes,yes,yes,no,40,30,40
140,8,budget,2,ext,ext_int_det,ext_int,yes,yes,no,no,yes,yes,30,30,35
140,9,budget,1,ext_int_det,ext,ext_int,yes,no,yes,no,no,no,30,40,30
140,10,budget,2,ext_int,ext_int_det,ext,no,no,no,yes,yes,no,40,35,35
141,1,budget,1,ext_int,ext,ext_int,yes,no,yes,no,yes,no,35,40,40
141,2,budget,1,ext_int_det,ext_int_det,ext_int_det,yes,no,no,yes,yes,no,30,35,40
141,3,budget,1,ext,ext_int,ext_int,yes,yes,no,yes,yes,yes,35,35,35
141,4,budget,1,ext_int_det,ext,ext,no,no,no,yes,no,yes,40,35,35
141,5,budget,1,ext_int_det,ext_int_det,ext,no,yes,no,yes,yes,no,30,35,30
141,6,budget,2,ext_int,ext,ext_int,no,no,no,no,yes,no,35,30,30
141,7,budget,2,ext,ext_int_det,ext_int_det,yes,yes,no,no,no,no,30,40,30
141,8,budget,2,ext,ext_int_det,ext,yes,yes,yes,yes,no,no,30,30,35
141,9,budget,1,ext_int,ext_int,ext_int,yes,no,no,yes,yes,yes,30,30,40
141,10,budget,1,ext_int_det,ext,ext_int_det,yes,no,yes,yes,no,no,40,40,35
142,1,budget,3,ext_int,ext_int,ext_int,yes,yes,yes,yes,no,no,35,30,40
142,2,budget,3,ext_int,ext,ext,yes,no,yes,no,no,no,35,35,40
142,3,budget,3,ext_int,ext_int,ext_int,no,no,yes,no,yes,yes,40,30,30
142,4,budget,1,ext_int,ext_int_det,ext_int_det,no,no,no,no,no,no,35,35,30
142,5,budget,2,ext_int_det,ext,ext_int,yes,yes,no,no,yes,yes,35,40,35
142,6,budget,1,ext,ext,ext_int,yes,no,yes,no,no,yes,35,30,40
142,7,budget,1,ext_int_det,ext_int,ext_int_det,yes,no,no,yes,no,no,30,30,40
142,8,budget,1,ext_int_det,ext_int_det,ext,yes,no,no,no,yes,yes,30,30,35
142,9,budget,2,ext_int,ext_int_det,ext,no,yes,no,yes,yes,yes,40,40,30
142,10,budget,1,ext,ext,ext_int_det,yes,no,no,yes,no,yes,35,40,40
143,1,non_basic,3,ext,ext,ext_int_det,no,yes,yes,no,no,yes,35,30,40
143,2,non_basic,2,ext,ext_int,ext,yes,no,yes,no,yes,yes,35,35,40
143,3,non_basic,1,ext_int,ext,ext_int,no,no,no,yes,no,yes,30,30,40
143,4,non_basic,2,ext_int_det,ext_int,ext,no,yes,no,no,yes,no,35,40,40
143,5,non_basic,2,ext_int_det,ext_int_det,ext_int_det,no,yes,yes,yes,yes,no,40,30,40
143,6,non_basic,1,ext_int_det,ext,ext_int,yes,no,yes,yes,yes,yes,35,35,30
143,7,non_basic,1,ext_int_det,ext_int,ext,no,yes,no,no,no,yes,30,35,30
143,8,non_basic,2,ext_int_det,ext_int_det,ext,no,yes,yes,no,no,no,40,30,40
143,9,non_basic,2,ext_int,ext_int,ext_int_det,yes,yes,no,no,no,yes,40,30,30
143,10,non_basic,2,ext_int,ext,ext_int_det,no,yes,yes,no,yes,no,35,35,35
144,1,budget,3,ext_int_det,ext_int_det,ext,yes,no,yes,yes,no,yes,40,35,30
144,2,budget,2,ext_int,ext,ext_int_det,no,yes,no,yes,yes,yes,40,35,35
144,3,budget,2,ext,ext,ext_int,no,yes,no,yes,no,no,35,30,40
144,4,budget,1,ext_int_det,ext_int,ext_int_det,yes,no,yes,no,no,no,30,35,40
144,5,budget,2,ext_int,ext_int,ext,no,yes,no,yes,no,yes,30,40,30
144,6,budget,3,ext_int,ext,ext_int_det,yes,yes,no,yes,yes,yes,35,40,30
144,7,budget,1,ext_int_det,ext_int,ext_int,yes,no,yes,yes,yes,yes,35,35,40
144,8,budget,3,ext_int_det,ext,ext,no,no,yes,yes,yes,no,40,40,35
144,9,budget,1,ext_int_det,ext_int,ext,yes,yes,no,yes,no,no,30,30,40
144,10,budget,3,ext_int_det,ext,ext_int_det,no,yes,yes,no,no,no,30,40,35
145,1,budget,3,ext_int_det,ext,ext_int,no,no,yes,no,yes,yes,35,40,35
145,2,budget,1,ext_int,ext,ext_int_det,yes,yes,yes,no,yes,no,30,35,30
145,3,budget,1,ext_int_det,ext_int_det,ext,no,no,no,no,yes,yes,30,40,30
145,4,budget,2,ext_int_det,ext_int_det,ext_int,no,yes,no,no,yes,no,40,35,30
145,5,budget,3,ext_int,ext_int,ext_int_det,no,no,yes,yes,no,no,35,40,35
145,6,budget,1,ext_int,ext,ext_int_det,no,no,no,yes,no,yes,30,40,35
145,7,budget,3,ext,ext_int,ext,yes,no,yes,no,no,yes,40,35,30
145,8,budget,3,ext,ext_int,ext_int,no,yes,yes,no,no,yes,35,35,30
145,9,budget,1,ext,ext,ext_int_det,yes,yes,yes,no,yes,yes,35,40,40
145,10,budget,1,ext_int,ext_int,ext_int_det,yes,no,yes,yes,yes,no,40,40,40
146,1,budget,3,ext,ext,ext,yes,no,no,no,yes,no,40,30,35
146,2,budget,2,ext_int_det,ext,ext,no,yes,no,yes,no,yes,40,35,40
146,3,budget,3,ext_int_det,ext_int_det,ext_int,yes,no,no,yes,no,yes,40,35,35
146,4,budget,2,ext_int_det,ext,ext_int,no,yes,no,yes,yes,yes,30,35,30
146,5,budget,2,ext,ext_int_det,ext,no,yes,no,no,no,yes,30,35,35
146,6,budget,3,ext_int_det,ext,ext_int,no,no,no,no,no,no,40,40,35
146,7,budget,3,ext_int_det,ext_int,ext,no,no,yes,yes,no,no,35,40,30
146,8,budget,3,ext_int,ext_int_det,ext_int_det,yes,yes,yes,no,yes,no,30,35,30
146,9,budget,3,ext_int,ext_int,ext_int,no,yes,yes,no,yes,yes,30,40,30
146,10,budget,2,ext,ext_int,ext_int,yes,yes,no,yes,yes,yes,30,35,40
147,1,budget,1,ext_int_det,ext_int_det,ext_int_det,yes,no,yes,yes,no,no,35,35,35
147,2,budget,1,ext_int_det,ext,ext_int_det,no,no,no,yes,no,yes,35,40,40
147,3,budget,3,ext,ext_int,ext_int,no,yes,no,yes,yes,no,30,35,40
147,4,budget,1,ext,ext_int,ext_int_det,no,no,no,no,yes,yes,35,40,30
147,5,budget,2,ext_int,ext,ext,no,yes,yes,no,yes,no,35,35,30
147,6,budget,3,ext_int,ext,ext_int,no,no,yes,yes,yes,no,35,35,30
147,7,budget,1,ext_int,ext_int_det,ext,no,no,no,no,no,yes,30,40,40
147,8,budget,1,ext_int,ext_int,ext,yes,no,yes,no,yes,yes,35,30,40
147,9,budget,3,ext_int,ext_int,ext,yes,yes,yes,yes,yes,yes,30,40,30
147,10,budget,2,ext_int,ext_int_det,ext,yes,yes,yes,no,yes,no,40,40,40
148,1,non_basic,3,ext,ext_int,ext_int_det,no,no,yes,no,no,no,35,35,40
148,2,non_basic,1,ext_int_det,ext,ext_int_det,yes,yes,no,yes,yes,yes,30,40,35
148,3,non_basic,2,ext,ext_int,ext_int_det,no,yes,no,yes,no,yes,40,35,30
148,4,non_basic,1,ext_int_det,ext_int_det,ext_int,yes,yes,yes,yes,no,no,40,35,40
148,5,non_basic,2,ext,ext,ext,yes,yes,no,no,yes,no,30,30,30
148,6,non_basic,3,ext_int,ext_int,ext_int_det,no,no,no,yes,no,no,35,30,30
148,7,non_basic,1,ext_int,ext,ext_int_det,yes,yes,yes,no,no,yes,30,35,35
148,8,non_basic,3,ext,ext_int,ext_int_det,yes,no,yes,no,yes,no,40,40,30
148,9,non_basic,1,ext_int,ext_int_det,ext,no,no,no,yes,no,no,30,35,40
148,10,non_basic,2,ext,ext_int,ext_int,no,yes,yes,yes,yes,yes,35,30,35
149,1,budget,3,ext_int_det,ext_int,ext_int_det,no,yes,yes,yes,yes,no,35,40,40
149,2,budget,1,ext_int_det,ext_int_det,ext,no,no,yes,yes,no,yes,30,40,40
149,3,budget,1,ext_int_det,ext,ext,yes,no,no,yes,no,no,35,30,35
149,4,budget,3,ext_int,ext,ext_int_det,no,no,yes,yes,yes,no,40,35,35
149,5,budget,2,ext,ext_int,ext,no,yes,yes,yes,yes,no,40,30,30
149,6,budget,3,ext,ext_int,ext_int_det,no,yes,yes,yes,no,no,30,35,30
149,7,budget,2,ext,ext_int_det,ext_int_det,yes,yes,no,yes,yes,no,30,40,35
149,8,budget,1,ext,ext,ext_int,yes,yes,no,no,no,yes,35,40,30
149,9,budget,1,ext_int,ext,ext_int_det,yes,no,no,yes,no,yes,35,40,40
149,10,budget,1,ext_int,ext_int,ext_int,no,no,yes,no,no,no,30,35,40
150,1,budget,2,ext,ext_int_det,ext,no,yes,no,no,yes,no,40,30,30
150,2,budget,3,ext,ext,ext_int_det,no,no,no,yes,yes,yes,35,40,30
150,3,budget,3,ext_int,ext,ext,no,yes,no,yes,no,yes,40,40,30
150,4,budget,2,ext,ext_int,ext,yes,yes,yes,yes,yes,no,35,35,35
150,5,budget,1,ext_int,ext_int_det,ext,yes,yes,yes,yes,no,yes,30,40,30
150,6,budget,2,ext_int,ext_int,ext_int_det,no,yes,yes,yes,no,no,35,35,30
150,7,budget,2,ext_int,ext_int_det,ext_int,no,no,yes,no,no,no,40,35,40
150,8,budget,1,ext_int,ext_int_det,ext_int,no,yes,yes,no,yes,no,30,40,30
150,9,budget,1,ext_int,ext_int,ext_int_det,no,yes,no,no,yes,yes,35,40,40
150,10,budget,3,ext,ext,ext_int_det,yes,no,no,yes,no,yes,40,35,35
151,1,budget,3,ext,ext,ext,no,yes,yes,yes,yes,yes,35,35,30
151,2,budget,1,ext_int_det,ext,ext_int,no,no,no,no,no,no,40,35,35
151,3,budget,1,ext_int,ext_int,ext,no,no,no,yes,no,yes,30,30,40
151,4,budget,3,ext_int_det,ext_int_det,ext_int_det,yes,no,yes,yes,yes,yes,35,35,30
151,5,budget,3,ext_int,ext_int_det,ext_int,yes,yes,yes,yes,no,no,40,40,30
151,6,budget,3,ext,ext_int_det,ext_int_det,no,yes,no,no,no,no,40,35,30
151,7,budget,3,ext_int,ext_int,ext_int_det,no,no,no,yes,no,yes,40,40,30
151,8,budget,1,ext_int_det,ext_int,ext_int,no,no,yes,yes,yes,no,40,35,40
151,9,budget,1,ext_int,ext,ext_int,yes,yes,yes,yes,no,yes,30,30,35
151,10,budget,3,ext,ext,ext_int_det,yes,yes,yes,no,no,no,40,35,30
152,1,budget,2,ext,ext_int,ext_int,yes,yes,no,yes,no,yes,40,30,40
152,2,budget,3,ext_int_det,ext,ext_int,no,no,yes,no,no,yes,40,35,30
152,3,budget,3,ext_int,ext_int,ext_int_det,no,no,yes,no,yes,no,40,35,40
152,4,budget,1,ext_int_det,ext,ext_int,yes,no,yes,yes,yes,no,30,30,35
152,5,budget,3,ext,ext_int,ext_int,yes,no,no,yes,no,no,30,30,35
152,6,budget,3,ext,ext_int_det,ext,yes,yes,yes,yes,no,no,35,35,35
152,7,budget,1,ext_int_det,ext,ext,yes,no,no,yes,yes,yes,40,35,40
152,8,budget,2,ext,ext_int_det,ext,yes,yes,no,no,no,no,30,30,40
152,9,budget,1,ext_int_det,ext_int_det,ext,no,no,no,no,yes,no,30,40,30
152,10,budget,2,ext_int_det,ext_int,ext_int_det,no,yes,yes,no,yes,yes,35,35,35
153,1,budget,2,ext,ext_int_det,ext_int,no,yes,no,no,no,no,30,40,40
153,2,budget,1,ext_int,ext_int_det,ext,yes,yes,yes,yes,yes,yes,35,30,40
153,3,budget,1,ext_int,ext_int,ext_int,yes,yes,no,yes,no,yes,40,35,40
153,4,budget,3,ext_int_det,ext_int_det,ext_int,no,yes,no,no,yes,yes,40,40,35
153,5,budget,1,ext,ext_int,ext_int,yes,yes,no,no,no,yes,30,30,30
153,6,budget,3,ext_int,ext_int,ext_int_det,no,no,yes,no,no,no,35,30,35
153,7,budget,2,ext,ext_int_det,ext,yes,no,no,no,no,yes,40,30,35
